CTRL.000.003:SPIDATAOUT.0 GPIO.022.000.1:BUFFER_IN
HMC.022.061:PHYDDIODQSBDOUT.19 GPIO.064.061.3:DATAOUT.1
HMC.023.000:PHYDDIODQSBDOUT.0 GPIO.034.000.0:DATAOUT.1
HMC.023.000:PHYDDIODQSBDOUT.1 GPIO.034.000.1:DATAOUT.1
HMC.023.000:PHYDDIODQSBDOUT.2 GPIO.034.000.2:DATAOUT.1
HMC.023.000:PHYDDIODQSBDOUT.3 GPIO.034.000.3:DATAOUT.1
HMC.023.000:PHYDDIODQSBDOUT.4 GPIO.042.000.0:DATAOUT.1
HMC.023.000:PHYDDIODQSBDOUT.5 GPIO.042.000.1:DATAOUT.1
HMC.023.000:PHYDDIODQSBDOUT.6 GPIO.042.000.2:DATAOUT.1
HMC.023.000:PHYDDIODQSBDOUT.7 GPIO.042.000.3:DATAOUT.1
HMC.023.000:PHYDDIODQSBDOUT.8 GPIO.050.000.0:DATAOUT.1
HMC.023.000:PHYDDIODQSBDOUT.9 GPIO.050.000.1:DATAOUT.1
HMC.023.000:PHYDDIODQSBDOUT.10 GPIO.050.000.2:DATAOUT.1
HMC.023.000:PHYDDIODQSBDOUT.11 GPIO.050.000.3:DATAOUT.1
HMC.023.000:PHYDDIODQSBDOUT.12 GPIO.057.000.0:DATAOUT.1
HMC.023.000:PHYDDIODQSBDOUT.13 GPIO.057.000.1:DATAOUT.1
HMC.023.000:PHYDDIODQSBDOUT.14 GPIO.057.000.2:DATAOUT.1
HMC.023.000:PHYDDIODQSBDOUT.15 GPIO.057.000.3:DATAOUT.1
HMC.023.000:PHYDDIODQSBDOUT.16 GPIO.064.000.0:DATAOUT.1
HMC.023.000:PHYDDIODQSBDOUT.17 GPIO.064.000.1:DATAOUT.1
HMC.023.000:PHYDDIODQSBDOUT.18 GPIO.064.000.2:DATAOUT.1
HMC.023.000:PHYDDIODQSBDOUT.19 GPIO.064.000.3:DATAOUT.1
HMC.022.061:PHYDDIODQSBOE.0 GPIO.034.061.0:OEIN.1
HMC.022.061:PHYDDIODQSBOE.1 GPIO.034.061.1:OEIN.1
HMC.022.061:PHYDDIODQSBOE.2 GPIO.042.061.0:OEIN.1
HMC.022.061:PHYDDIODQSBOE.3 GPIO.042.061.1:OEIN.1
HMC.022.061:PHYDDIODQSBOE.4 GPIO.050.061.0:OEIN.1
HMC.022.061:PHYDDIODQSBOE.5 GPIO.050.061.1:OEIN.1
HMC.022.061:PHYDDIODQSBOE.6 GPIO.057.061.0:OEIN.1
HMC.022.061:PHYDDIODQSBOE.7 GPIO.057.061.1:OEIN.1
HMC.022.061:PHYDDIODQSBOE.8 GPIO.064.061.0:OEIN.1
HMC.022.061:PHYDDIODQSBOE.9 GPIO.064.061.1:OEIN.1
HMC.023.000:PHYDDIODQSBOE.0 GPIO.034.000.0:OEIN.1
HMC.023.000:PHYDDIODQSBOE.1 GPIO.034.000.1:OEIN.1
HMC.023.000:PHYDDIODQSBOE.2 GPIO.042.000.0:OEIN.1
HMC.023.000:PHYDDIODQSBOE.3 GPIO.042.000.1:OEIN.1
HMC.023.000:PHYDDIODQSBOE.4 GPIO.050.000.0:OEIN.1
HMC.023.000:PHYDDIODQSBOE.5 GPIO.050.000.1:OEIN.1
HMC.023.000:PHYDDIODQSBOE.6 GPIO.057.000.0:OEIN.1
HMC.023.000:PHYDDIODQSBOE.7 GPIO.057.000.1:OEIN.1
HMC.023.000:PHYDDIODQSBOE.8 GPIO.064.000.0:OEIN.1
HMC.023.000:PHYDDIODQSBOE.9 GPIO.064.000.1:OEIN.1
HMC.022.061:PHYDDIODQSDOUT.0 GPIO.034.061.0:DATAOUT.0
HMC.022.061:PHYDDIODQSDOUT.1 GPIO.034.061.1:DATAOUT.0
HMC.022.061:PHYDDIODQSDOUT.2 GPIO.034.061.2:DATAOUT.0
HMC.022.061:PHYDDIODQSDOUT.3 GPIO.034.061.3:DATAOUT.0
HMC.022.061:PHYDDIODQSDOUT.4 GPIO.042.061.0:DATAOUT.0
HMC.022.061:PHYDDIODQSDOUT.5 GPIO.042.061.1:DATAOUT.0
HMC.022.061:PHYDDIODQSDOUT.6 GPIO.042.061.2:DATAOUT.0
HMC.022.061:PHYDDIODQSDOUT.7 GPIO.042.061.3:DATAOUT.0
HMC.022.061:PHYDDIODQSDOUT.8 GPIO.050.061.0:DATAOUT.0
HMC.022.061:PHYDDIODQSDOUT.9 GPIO.050.061.1:DATAOUT.0
HMC.022.061:PHYDDIODQSDOUT.10 GPIO.050.061.2:DATAOUT.0
HMC.022.061:PHYDDIODQSDOUT.11 GPIO.050.061.3:DATAOUT.0
HMC.022.061:PHYDDIODQSDOUT.12 GPIO.057.061.0:DATAOUT.0
HMC.022.061:PHYDDIODQSDOUT.13 GPIO.057.061.1:DATAOUT.0
HMC.022.061:PHYDDIODQSDOUT.14 GPIO.057.061.2:DATAOUT.0
HMC.022.061:PHYDDIODQSDOUT.15 GPIO.057.061.3:DATAOUT.0
HMC.022.061:PHYDDIODQSDOUT.16 GPIO.064.061.0:DATAOUT.0
HMC.022.061:PHYDDIODQSDOUT.17 GPIO.064.061.1:DATAOUT.0
HMC.022.061:PHYDDIODQSDOUT.18 GPIO.064.061.2:DATAOUT.0
HMC.022.061:PHYDDIODQSDOUT.19 GPIO.064.061.3:DATAOUT.0
HMC.023.000:PHYDDIODQSDOUT.0 GPIO.034.000.0:DATAOUT.0
HMC.023.000:PHYDDIODQSDOUT.1 GPIO.034.000.1:DATAOUT.0
HMC.023.000:PHYDDIODQSDOUT.2 GPIO.034.000.2:DATAOUT.0
HMC.023.000:PHYDDIODQSDOUT.3 GPIO.034.000.3:DATAOUT.0
HMC.023.000:PHYDDIODQSDOUT.4 GPIO.042.000.0:DATAOUT.0
HMC.023.000:PHYDDIODQSDOUT.5 GPIO.042.000.1:DATAOUT.0
HMC.023.000:PHYDDIODQSDOUT.6 GPIO.042.000.2:DATAOUT.0
HMC.023.000:PHYDDIODQSDOUT.7 GPIO.042.000.3:DATAOUT.0
HMC.023.000:PHYDDIODQSDOUT.8 GPIO.050.000.0:DATAOUT.0
HMC.023.000:PHYDDIODQSDOUT.9 GPIO.050.000.1:DATAOUT.0
HMC.023.000:PHYDDIODQSDOUT.10 GPIO.050.000.2:DATAOUT.0
HMC.023.000:PHYDDIODQSDOUT.11 GPIO.050.000.3:DATAOUT.0
HMC.023.000:PHYDDIODQSDOUT.12 GPIO.057.000.0:DATAOUT.0
HMC.023.000:PHYDDIODQSDOUT.13 GPIO.057.000.1:DATAOUT.0
HMC.023.000:PHYDDIODQSDOUT.14 GPIO.057.000.2:DATAOUT.0
HMC.023.000:PHYDDIODQSDOUT.15 GPIO.057.000.3:DATAOUT.0
HMC.023.000:PHYDDIODQSDOUT.16 GPIO.064.000.0:DATAOUT.0
HMC.023.000:PHYDDIODQSDOUT.17 GPIO.064.000.1:DATAOUT.0
HMC.023.000:PHYDDIODQSDOUT.18 GPIO.064.000.2:DATAOUT.0
HMC.023.000:PHYDDIODQSDOUT.19 GPIO.064.000.3:DATAOUT.0
HMC.022.061:PHYDDIODQSLOGICACLRFIFOCTRL.0 DQS16.034.061:ACLR_FIFOCTRL
HMC.022.061:PHYDDIODQSLOGICACLRFIFOCTRL.1 DQS16.042.061:ACLR_FIFOCTRL
HMC.022.061:PHYDDIODQSLOGICACLRFIFOCTRL.2 DQS16.050.061:ACLR_FIFOCTRL
HMC.022.061:PHYDDIODQSLOGICACLRFIFOCTRL.3 DQS16.057.061:ACLR_FIFOCTRL
HMC.022.061:PHYDDIODQSLOGICACLRFIFOCTRL.4 DQS16.064.061:ACLR_FIFOCTRL
HMC.023.000:PHYDDIODQSLOGICACLRFIFOCTRL.0 DQS16.034.000:ACLR_FIFOCTRL
HMC.023.000:PHYDDIODQSLOGICACLRFIFOCTRL.1 DQS16.042.000:ACLR_FIFOCTRL
HMC.023.000:PHYDDIODQSLOGICACLRFIFOCTRL.2 DQS16.050.000:ACLR_FIFOCTRL
HMC.023.000:PHYDDIODQSLOGICACLRFIFOCTRL.3 DQS16.057.000:ACLR_FIFOCTRL
HMC.023.000:PHYDDIODQSLOGICACLRFIFOCTRL.4 DQS16.064.000:ACLR_FIFOCTRL
HMC.022.061:PHYDDIODQSLOGICACLRPSTAMBLE.0 DQS16.034.061:ACLR_PSTAMBLE
HMC.022.061:PHYDDIODQSLOGICACLRPSTAMBLE.1 DQS16.042.061:ACLR_PSTAMBLE
HMC.022.061:PHYDDIODQSLOGICACLRPSTAMBLE.2 DQS16.050.061:ACLR_PSTAMBLE
HMC.022.061:PHYDDIODQSLOGICACLRPSTAMBLE.3 DQS16.057.061:ACLR_PSTAMBLE
HMC.022.061:PHYDDIODQSLOGICACLRPSTAMBLE.4 DQS16.064.061:ACLR_PSTAMBLE
HMC.023.000:PHYDDIODQSLOGICACLRPSTAMBLE.0 DQS16.034.000:ACLR_PSTAMBLE
HMC.023.000:PHYDDIODQSLOGICACLRPSTAMBLE.1 DQS16.042.000:ACLR_PSTAMBLE
HMC.023.000:PHYDDIODQSLOGICACLRPSTAMBLE.2 DQS16.050.000:ACLR_PSTAMBLE
HMC.023.000:PHYDDIODQSLOGICACLRPSTAMBLE.3 DQS16.057.000:ACLR_PSTAMBLE
HMC.023.000:PHYDDIODQSLOGICACLRPSTAMBLE.4 DQS16.064.000:ACLR_PSTAMBLE
HMC.022.061:PHYDDIODQSLOGICDQSENA.0 DQS16.034.061:NPOSTAMBLE.0
HMC.022.061:PHYDDIODQSLOGICDQSENA.1 DQS16.034.061:NPOSTAMBLE.1
HMC.022.061:PHYDDIODQSLOGICDQSENA.2 DQS16.042.061:NPOSTAMBLE.0
HMC.022.061:PHYDDIODQSLOGICDQSENA.3 DQS16.042.061:NPOSTAMBLE.1
HMC.022.061:PHYDDIODQSLOGICDQSENA.4 DQS16.050.061:NPOSTAMBLE.0
HMC.022.061:PHYDDIODQSLOGICDQSENA.5 DQS16.050.061:NPOSTAMBLE.1
HMC.022.061:PHYDDIODQSLOGICDQSENA.6 DQS16.057.061:NPOSTAMBLE.0
HMC.022.061:PHYDDIODQSLOGICDQSENA.7 DQS16.057.061:NPOSTAMBLE.1
HMC.022.061:PHYDDIODQSLOGICDQSENA.8 DQS16.064.061:NPOSTAMBLE.0
HMC.022.061:PHYDDIODQSLOGICDQSENA.9 DQS16.064.061:NPOSTAMBLE.1
HMC.023.000:PHYDDIODQSLOGICDQSENA.0 DQS16.034.000:NPOSTAMBLE.0
HMC.023.000:PHYDDIODQSLOGICDQSENA.1 DQS16.034.000:NPOSTAMBLE.1
HMC.023.000:PHYDDIODQSLOGICDQSENA.2 DQS16.042.000:NPOSTAMBLE.0
HMC.023.000:PHYDDIODQSLOGICDQSENA.3 DQS16.042.000:NPOSTAMBLE.1
HMC.023.000:PHYDDIODQSLOGICDQSENA.4 DQS16.050.000:NPOSTAMBLE.0
HMC.023.000:PHYDDIODQSLOGICDQSENA.5 DQS16.050.000:NPOSTAMBLE.1
HMC.023.000:PHYDDIODQSLOGICDQSENA.6 DQS16.057.000:NPOSTAMBLE.0
HMC.023.000:PHYDDIODQSLOGICDQSENA.7 DQS16.057.000:NPOSTAMBLE.1
HMC.023.000:PHYDDIODQSLOGICDQSENA.8 DQS16.064.000:NPOSTAMBLE.0
HMC.023.000:PHYDDIODQSLOGICDQSENA.9 DQS16.064.000:NPOSTAMBLE.1
HMC.022.061:PHYDDIODQSLOGICFIFORESET.0 DQS16.034.061:FIFO_CORE_RESET
HMC.022.061:PHYDDIODQSLOGICFIFORESET.1 DQS16.042.061:FIFO_CORE_RESET
HMC.022.061:PHYDDIODQSLOGICFIFORESET.2 DQS16.050.061:FIFO_CORE_RESET
HMC.022.061:PHYDDIODQSLOGICFIFORESET.3 DQS16.057.061:FIFO_CORE_RESET
HMC.022.061:PHYDDIODQSLOGICFIFORESET.4 DQS16.064.061:FIFO_CORE_RESET
HMC.023.000:PHYDDIODQSLOGICFIFORESET.0 DQS16.034.000:FIFO_CORE_RESET
HMC.023.000:PHYDDIODQSLOGICFIFORESET.1 DQS16.042.000:FIFO_CORE_RESET
HMC.023.000:PHYDDIODQSLOGICFIFORESET.2 DQS16.050.000:FIFO_CORE_RESET
HMC.023.000:PHYDDIODQSLOGICFIFORESET.3 DQS16.057.000:FIFO_CORE_RESET
HMC.023.000:PHYDDIODQSLOGICFIFORESET.4 DQS16.064.000:FIFO_CORE_RESET
HMC.022.061:PHYDDIODQSLOGICINCRDATAEN.0 DQS16.034.061:RDATA_EN.0
HMC.022.061:PHYDDIODQSLOGICINCRDATAEN.1 DQS16.034.061:RDATA_EN.1
HMC.022.061:PHYDDIODQSLOGICINCRDATAEN.2 DQS16.042.061:RDATA_EN.0
HMC.022.061:PHYDDIODQSLOGICINCRDATAEN.3 DQS16.042.061:RDATA_EN.1
HMC.022.061:PHYDDIODQSLOGICINCRDATAEN.4 DQS16.050.061:RDATA_EN.0
HMC.022.061:PHYDDIODQSLOGICINCRDATAEN.5 DQS16.050.061:RDATA_EN.1
HMC.022.061:PHYDDIODQSLOGICINCRDATAEN.6 DQS16.057.061:RDATA_EN.0
HMC.022.061:PHYDDIODQSLOGICINCRDATAEN.7 DQS16.057.061:RDATA_EN.1
HMC.022.061:PHYDDIODQSLOGICINCRDATAEN.8 DQS16.064.061:RDATA_EN.0
HMC.022.061:PHYDDIODQSLOGICINCRDATAEN.9 DQS16.064.061:RDATA_EN.1
HMC.023.000:PHYDDIODQSLOGICINCRDATAEN.0 DQS16.034.000:RDATA_EN.0
HMC.023.000:PHYDDIODQSLOGICINCRDATAEN.1 DQS16.034.000:RDATA_EN.1
HMC.023.000:PHYDDIODQSLOGICINCRDATAEN.2 DQS16.042.000:RDATA_EN.0
HMC.023.000:PHYDDIODQSLOGICINCRDATAEN.3 DQS16.042.000:RDATA_EN.1
HMC.023.000:PHYDDIODQSLOGICINCRDATAEN.4 DQS16.050.000:RDATA_EN.0
HMC.023.000:PHYDDIODQSLOGICINCRDATAEN.5 DQS16.050.000:RDATA_EN.1
HMC.023.000:PHYDDIODQSLOGICINCRDATAEN.6 DQS16.057.000:RDATA_EN.0
HMC.023.000:PHYDDIODQSLOGICINCRDATAEN.7 DQS16.057.000:RDATA_EN.1
HMC.023.000:PHYDDIODQSLOGICINCRDATAEN.8 DQS16.064.000:RDATA_EN.0
HMC.023.000:PHYDDIODQSLOGICINCRDATAEN.9 DQS16.064.000:RDATA_EN.1
HMC.022.061:PHYDDIODQSLOGICINCWRPTR.0 DQS16.034.061:INCR_VFIFO.0
HMC.022.061:PHYDDIODQSLOGICINCWRPTR.1 DQS16.034.061:INCR_VFIFO.1
HMC.022.061:PHYDDIODQSLOGICINCWRPTR.2 DQS16.042.061:INCR_VFIFO.0
HMC.022.061:PHYDDIODQSLOGICINCWRPTR.3 DQS16.042.061:INCR_VFIFO.1
HMC.022.061:PHYDDIODQSLOGICINCWRPTR.4 DQS16.050.061:INCR_VFIFO.0
HMC.022.061:PHYDDIODQSLOGICINCWRPTR.5 DQS16.050.061:INCR_VFIFO.1
HMC.022.061:PHYDDIODQSLOGICINCWRPTR.6 DQS16.057.061:INCR_VFIFO.0
HMC.022.061:PHYDDIODQSLOGICINCWRPTR.7 DQS16.057.061:INCR_VFIFO.1
HMC.022.061:PHYDDIODQSLOGICINCWRPTR.8 DQS16.064.061:INCR_VFIFO.0
HMC.022.061:PHYDDIODQSLOGICINCWRPTR.9 DQS16.064.061:INCR_VFIFO.1
HMC.023.000:PHYDDIODQSLOGICINCWRPTR.0 DQS16.034.000:INCR_VFIFO.0
HMC.023.000:PHYDDIODQSLOGICINCWRPTR.1 DQS16.034.000:INCR_VFIFO.1
HMC.023.000:PHYDDIODQSLOGICINCWRPTR.2 DQS16.042.000:INCR_VFIFO.0
HMC.023.000:PHYDDIODQSLOGICINCWRPTR.3 DQS16.042.000:INCR_VFIFO.1
HMC.023.000:PHYDDIODQSLOGICINCWRPTR.4 DQS16.050.000:INCR_VFIFO.0
HMC.023.000:PHYDDIODQSLOGICINCWRPTR.5 DQS16.050.000:INCR_VFIFO.1
HMC.023.000:PHYDDIODQSLOGICINCWRPTR.6 DQS16.057.000:INCR_VFIFO.0
HMC.023.000:PHYDDIODQSLOGICINCWRPTR.7 DQS16.057.000:INCR_VFIFO.1
HMC.023.000:PHYDDIODQSLOGICINCWRPTR.8 DQS16.064.000:INCR_VFIFO.0
HMC.023.000:PHYDDIODQSLOGICINCWRPTR.9 DQS16.064.000:INCR_VFIFO.1
HMC.022.061:PHYDDIODQSLOGICOCT.0 DQS16.034.061:NOCT.0
HMC.022.061:PHYDDIODQSLOGICOCT.1 DQS16.034.061:NOCT.1
HMC.022.061:PHYDDIODQSLOGICOCT.2 DQS16.042.061:NOCT.0
HMC.022.061:PHYDDIODQSLOGICOCT.3 DQS16.042.061:NOCT.1
HMC.022.061:PHYDDIODQSLOGICOCT.4 DQS16.050.061:NOCT.0
HMC.022.061:PHYDDIODQSLOGICOCT.5 DQS16.050.061:NOCT.1
HMC.022.061:PHYDDIODQSLOGICOCT.6 DQS16.057.061:NOCT.0
HMC.022.061:PHYDDIODQSLOGICOCT.7 DQS16.057.061:NOCT.1
HMC.022.061:PHYDDIODQSLOGICOCT.8 DQS16.064.061:NOCT.0
HMC.022.061:PHYDDIODQSLOGICOCT.9 DQS16.064.061:NOCT.1
HMC.023.000:PHYDDIODQSLOGICOCT.0 DQS16.034.000:NOCT.0
HMC.023.000:PHYDDIODQSLOGICOCT.1 DQS16.034.000:NOCT.1
HMC.023.000:PHYDDIODQSLOGICOCT.2 DQS16.042.000:NOCT.0
HMC.023.000:PHYDDIODQSLOGICOCT.3 DQS16.042.000:NOCT.1
HMC.023.000:PHYDDIODQSLOGICOCT.4 DQS16.050.000:NOCT.0
HMC.023.000:PHYDDIODQSLOGICOCT.5 DQS16.050.000:NOCT.1
HMC.023.000:PHYDDIODQSLOGICOCT.6 DQS16.057.000:NOCT.0
HMC.023.000:PHYDDIODQSLOGICOCT.7 DQS16.057.000:NOCT.1
HMC.023.000:PHYDDIODQSLOGICOCT.8 DQS16.064.000:NOCT.0
HMC.023.000:PHYDDIODQSLOGICOCT.9 DQS16.064.000:NOCT.1
HMC.022.061:PHYDDIODQSLOGICREADLATENCY.0 DQS16.034.061:RD_LATENCY.0
HMC.022.061:PHYDDIODQSLOGICREADLATENCY.1 DQS16.034.061:RD_LATENCY.1
HMC.022.061:PHYDDIODQSLOGICREADLATENCY.2 DQS16.034.061:RD_LATENCY.2
HMC.022.061:PHYDDIODQSLOGICREADLATENCY.3 DQS16.034.061:RD_LATENCY.3
HMC.022.061:PHYDDIODQSLOGICREADLATENCY.4 DQS16.034.061:RD_LATENCY.4
HMC.022.061:PHYDDIODQSLOGICREADLATENCY.5 DQS16.042.061:RD_LATENCY.0
HMC.022.061:PHYDDIODQSLOGICREADLATENCY.6 DQS16.042.061:RD_LATENCY.1
HMC.022.061:PHYDDIODQSLOGICREADLATENCY.7 DQS16.042.061:RD_LATENCY.2
HMC.022.061:PHYDDIODQSLOGICREADLATENCY.8 DQS16.042.061:RD_LATENCY.3
HMC.022.061:PHYDDIODQSLOGICREADLATENCY.9 DQS16.042.061:RD_LATENCY.4
HMC.022.061:PHYDDIODQSLOGICREADLATENCY.10 DQS16.050.061:RD_LATENCY.0
HMC.022.061:PHYDDIODQSLOGICREADLATENCY.11 DQS16.050.061:RD_LATENCY.1
HMC.022.061:PHYDDIODQSLOGICREADLATENCY.12 DQS16.050.061:RD_LATENCY.2
HMC.022.061:PHYDDIODQSLOGICREADLATENCY.13 DQS16.050.061:RD_LATENCY.3
HMC.022.061:PHYDDIODQSLOGICREADLATENCY.14 DQS16.050.061:RD_LATENCY.4
HMC.022.061:PHYDDIODQSLOGICREADLATENCY.15 DQS16.057.061:RD_LATENCY.0
HMC.022.061:PHYDDIODQSLOGICREADLATENCY.16 DQS16.057.061:RD_LATENCY.1
HMC.022.061:PHYDDIODQSLOGICREADLATENCY.17 DQS16.057.061:RD_LATENCY.2
HMC.022.061:PHYDDIODQSLOGICREADLATENCY.18 DQS16.057.061:RD_LATENCY.3
HMC.022.061:PHYDDIODQSLOGICREADLATENCY.19 DQS16.057.061:RD_LATENCY.4
HMC.022.061:PHYDDIODQSLOGICREADLATENCY.20 DQS16.064.061:RD_LATENCY.0
HMC.022.061:PHYDDIODQSLOGICREADLATENCY.21 DQS16.064.061:RD_LATENCY.1
HMC.022.061:PHYDDIODQSLOGICREADLATENCY.22 DQS16.064.061:RD_LATENCY.2
HMC.022.061:PHYDDIODQSLOGICREADLATENCY.23 DQS16.064.061:RD_LATENCY.3
HMC.022.061:PHYDDIODQSLOGICREADLATENCY.24 DQS16.064.061:RD_LATENCY.4
HMC.023.000:PHYDDIODQSLOGICREADLATENCY.0 DQS16.034.000:RD_LATENCY.0
HMC.023.000:PHYDDIODQSLOGICREADLATENCY.1 DQS16.034.000:RD_LATENCY.1
HMC.023.000:PHYDDIODQSLOGICREADLATENCY.2 DQS16.034.000:RD_LATENCY.2
HMC.023.000:PHYDDIODQSLOGICREADLATENCY.3 DQS16.034.000:RD_LATENCY.3
HMC.023.000:PHYDDIODQSLOGICREADLATENCY.4 DQS16.034.000:RD_LATENCY.4
HMC.023.000:PHYDDIODQSLOGICREADLATENCY.5 DQS16.042.000:RD_LATENCY.0
HMC.023.000:PHYDDIODQSLOGICREADLATENCY.6 DQS16.042.000:RD_LATENCY.1
HMC.023.000:PHYDDIODQSLOGICREADLATENCY.7 DQS16.042.000:RD_LATENCY.2
HMC.023.000:PHYDDIODQSLOGICREADLATENCY.8 DQS16.042.000:RD_LATENCY.3
HMC.023.000:PHYDDIODQSLOGICREADLATENCY.9 DQS16.042.000:RD_LATENCY.4
HMC.023.000:PHYDDIODQSLOGICREADLATENCY.10 DQS16.050.000:RD_LATENCY.0
HMC.023.000:PHYDDIODQSLOGICREADLATENCY.11 DQS16.050.000:RD_LATENCY.1
HMC.023.000:PHYDDIODQSLOGICREADLATENCY.12 DQS16.050.000:RD_LATENCY.2
HMC.023.000:PHYDDIODQSLOGICREADLATENCY.13 DQS16.050.000:RD_LATENCY.3
HMC.023.000:PHYDDIODQSLOGICREADLATENCY.14 DQS16.050.000:RD_LATENCY.4
HMC.023.000:PHYDDIODQSLOGICREADLATENCY.15 DQS16.057.000:RD_LATENCY.0
HMC.023.000:PHYDDIODQSLOGICREADLATENCY.16 DQS16.057.000:RD_LATENCY.1
HMC.023.000:PHYDDIODQSLOGICREADLATENCY.17 DQS16.057.000:RD_LATENCY.2
HMC.023.000:PHYDDIODQSLOGICREADLATENCY.18 DQS16.057.000:RD_LATENCY.3
HMC.023.000:PHYDDIODQSLOGICREADLATENCY.19 DQS16.057.000:RD_LATENCY.4
HMC.023.000:PHYDDIODQSLOGICREADLATENCY.20 DQS16.064.000:RD_LATENCY.0
HMC.023.000:PHYDDIODQSLOGICREADLATENCY.21 DQS16.064.000:RD_LATENCY.1
HMC.023.000:PHYDDIODQSLOGICREADLATENCY.22 DQS16.064.000:RD_LATENCY.2
HMC.023.000:PHYDDIODQSLOGICREADLATENCY.23 DQS16.064.000:RD_LATENCY.3
HMC.023.000:PHYDDIODQSLOGICREADLATENCY.24 DQS16.064.000:RD_LATENCY.4
HMC.022.061:PHYDDIODQSOE.0 GPIO.034.061.0:OEIN.0
HMC.022.061:PHYDDIODQSOE.1 GPIO.034.061.1:OEIN.0
HMC.022.061:PHYDDIODQSOE.2 GPIO.042.061.0:OEIN.0
HMC.022.061:PHYDDIODQSOE.3 GPIO.042.061.1:OEIN.0
HMC.022.061:PHYDDIODQSOE.4 GPIO.050.061.0:OEIN.0
HMC.022.061:PHYDDIODQSOE.5 GPIO.050.061.1:OEIN.0
HMC.022.061:PHYDDIODQSOE.6 GPIO.057.061.0:OEIN.0
HMC.022.061:PHYDDIODQSOE.7 GPIO.057.061.1:OEIN.0
HMC.022.061:PHYDDIODQSOE.8 GPIO.064.061.0:OEIN.0
HMC.022.061:PHYDDIODQSOE.9 GPIO.064.061.1:OEIN.0
HMC.023.000:PHYDDIODQSOE.0 GPIO.034.000.0:OEIN.0
HMC.023.000:PHYDDIODQSOE.1 GPIO.034.000.1:OEIN.0
HMC.023.000:PHYDDIODQSOE.2 GPIO.042.000.0:OEIN.0
HMC.023.000:PHYDDIODQSOE.3 GPIO.042.000.1:OEIN.0
HMC.023.000:PHYDDIODQSOE.4 GPIO.050.000.0:OEIN.0
HMC.023.000:PHYDDIODQSOE.5 GPIO.050.000.1:OEIN.0
HMC.023.000:PHYDDIODQSOE.6 GPIO.057.000.0:OEIN.0
HMC.023.000:PHYDDIODQSOE.7 GPIO.057.000.1:OEIN.0
HMC.023.000:PHYDDIODQSOE.8 GPIO.064.000.0:OEIN.0
HMC.023.000:PHYDDIODQSOE.9 GPIO.064.000.1:OEIN.0
HMC.022.061:PHYDDIOODTACLR.0 GPIO.034.061.2:ACLR
HMC.022.061:PHYDDIOODTACLR.1 GPIO.036.061.3:ACLR
HMC.023.000:PHYDDIOODTACLR.0 GPIO.034.000.2:ACLR
HMC.023.000:PHYDDIOODTACLR.1 GPIO.036.000.3:ACLR
HMC.022.061:PHYDDIOODTDOUT.0 GPIO.034.061.0:DATAOUT.2
HMC.022.061:PHYDDIOODTDOUT.1 GPIO.034.061.1:DATAOUT.2
HMC.022.061:PHYDDIOODTDOUT.2 GPIO.034.061.2:DATAOUT.2
HMC.022.061:PHYDDIOODTDOUT.3 GPIO.034.061.3:DATAOUT.2
HMC.022.061:PHYDDIOODTDOUT.4 GPIO.036.061.0:DATAOUT.3
HMC.022.061:PHYDDIOODTDOUT.5 GPIO.036.061.1:DATAOUT.3
HMC.022.061:PHYDDIOODTDOUT.6 GPIO.036.061.2:DATAOUT.3
HMC.022.061:PHYDDIOODTDOUT.7 GPIO.036.061.3:DATAOUT.3
HMC.023.000:PHYDDIOODTDOUT.0 GPIO.034.000.0:DATAOUT.2
HMC.023.000:PHYDDIOODTDOUT.1 GPIO.034.000.1:DATAOUT.2
HMC.023.000:PHYDDIOODTDOUT.2 GPIO.034.000.2:DATAOUT.2
HMC.023.000:PHYDDIOODTDOUT.3 GPIO.034.000.3:DATAOUT.2
HMC.023.000:PHYDDIOODTDOUT.4 GPIO.036.000.0:DATAOUT.3
HMC.023.000:PHYDDIOODTDOUT.5 GPIO.036.000.1:DATAOUT.3
HMC.023.000:PHYDDIOODTDOUT.6 GPIO.036.000.2:DATAOUT.3
HMC.023.000:PHYDDIOODTDOUT.7 GPIO.036.000.3:DATAOUT.3
HMC.022.061:PHYDDIORASNACLR GPIO.015.061.3:ACLR
HMC.023.000:PHYDDIORASNACLR GPIO.015.000.3:ACLR
HMC.022.061:PHYDDIORASNDOUT.0 GPIO.015.061.0:DATAOUT.3
HMC.022.061:PHYDDIORASNDOUT.1 GPIO.015.061.1:DATAOUT.3
HMC.022.061:PHYDDIORASNDOUT.2 GPIO.015.061.2:DATAOUT.3
HMC.022.061:PHYDDIORASNDOUT.3 GPIO.015.061.3:DATAOUT.3
HMC.023.000:PHYDDIORASNDOUT.0 GPIO.015.000.0:DATAOUT.3
HMC.023.000:PHYDDIORASNDOUT.1 GPIO.015.000.1:DATAOUT.3
HMC.023.000:PHYDDIORASNDOUT.2 GPIO.015.000.2:DATAOUT.3
HMC.023.000:PHYDDIORASNDOUT.3 GPIO.015.000.3:DATAOUT.3
HMC.022.061:PHYDDIORESETNACLR GPIO.050.061.2:ACLR
HMC.023.000:PHYDDIORESETNACLR GPIO.050.000.2:ACLR
HMC.022.061:PHYDDIORESETNDOUT.0 GPIO.050.061.0:DATAOUT.2
HMC.022.061:PHYDDIORESETNDOUT.1 GPIO.050.061.1:DATAOUT.2
